POS Hour,Item Name,Category,Group,Units Sold
22,4pk Domestic Cans,Canned Beer,Alcohol,54
22,5 Pack Domestic,Canned Beer,Alcohol,19
22,5 Pack Premium,Canned Beer,Alcohol,18
22,50% off muffin,Appetizers,Food,7
22,50% off Sandwich,Sandwiches,Food,26
22,Add Chicken,Entrees,Food,10
22,Add Chicken,Soups/Salads,Food,11
22,Add Prawns,Entrees,Food,5
22,Add Sauteed Mushrooms,Entrees,Food,1
22,Appy Platter,Appetizers,Food,28
22,Artisan Greens Starter,Soups/Salads,Food,7
22,B 52 Coffee,Liquor,Alcohol,3
22,Bac. Pineapple,Coolers/Ciders,Alcohol,1
22,Bacardi,Liquor,Alcohol,5
22,Bag - Peanuts,Appetizers,Food,40
22,Bag of Chips,Appetizers,Food,144
22,Baileys Coffee,Liquor,Alcohol,13
22,Baileys Irish Cream,Liquor,Alcohol,5
22,Barbeque Chicken Pizza,Entrees,Food,12
22,Basket Fries,Appetizers,Food,12
22,Bayou Bourban Choc Torte,Desserts,Food,13
22,Beringer White Zinfandel,Wine,Alcohol,1
22,Bin end $17.95,Wine,Alcohol,5
22,Bin end $19.95,Wine,Alcohol,3
22,Bin end $21,Wine,Alcohol,7
22,Bin end $26,Wine,Alcohol,2
22,Bin end $27,Wine,Alcohol,1
22,Bin end $36,Wine,Alcohol,1
22,Bin end $70,Wine,Alcohol,2
22,Bin End 39.95,Wine,Alcohol,1
22,Black Lager Glass,Draft Beer,Alcohol,8
22,Bocconcini Salad,Burgers,Food,33
22,Bombay Sapphire,Liquor,Alcohol,3
22,Bottle La Veille Ferme,Wine,Alcohol,1
22,Bottle of Pop,Non Alc Beverage,Food,257
22,Bottle Rosemount Road Red,Wine,Alcohol,6
22,Bowl Chowder,Soups/Salads,Food,122
22,Bowl Soup,Soups/Salads,Food,122
22,Breakfast Sandw ONLY,Breakfast,Food,25
22,Breakfast Sandwich,Breakfast,Food,47
22,Brown Cow,Liquor,Alcohol,2
22,Brunch Eggs Benny,Breakfast,Food,24
22,Brunch Golfers,Breakfast,Food,38
22,Brunch Omelette,Breakfast,Food,17
22,Brunch Waffles,Breakfast,Food,5
22,Btl Banrock Station Unwood Chard,Wine,Alcohol,2
22,Btl Beringer Zinfan,Wine,Alcohol,1
22,BTL Jackson Triggs Pinot Noir,Wine,Alcohol,2
22,BTL Jackson Triggs Sav Blanc,Wine,Alcohol,2
22,BTL Mezzamondo Negroamaro,Wine,Alcohol,3
22,BTL Toasted Head Merlot,Wine,Alcohol,4
22,Btl Wolf BlaChard,Wine,Alcohol,2
22,Bucket of Sol,Bottled Beer,Alcohol,23
22,Budweiser,Bottled Beer,Alcohol,82
22,Butter Chicken,Entrees,Food,3
22,Caesar,Liquor,Alcohol,54
22,Cajun Chicken Spinach Salad,Soups/Salads,Food,11
22,Cajun Halibut Burger,Burgers,Food,35
22,Canadian,Bottled Beer,Alcohol,18
22,Cappuccino,Non Alc Beverage,Food,8
22,Captain Morgan Spice,Liquor,Alcohol,5
22,Cash Bar - Coolers,Coolers/Ciders,Alcohol,2
22,Cash Bar - Highball,Liquor,Alcohol,18
22,Cash Bar - Pop,Non Alc Beverage,Food,16
22,Cash Bar - Wine Gl,Wine,Alcohol,56
22,CASH Dom Beer,Bottled Beer,Alcohol,14
22,CASH Premium,Bottled Beer,Alcohol,3
22,Cassis,Liquor,Alcohol,2
22,Cedar Plank Salmon,Entrees,Food,2
22,Champagne & OJ,Liquor,Alcohol,5
22,Chili Lime Hummus,Appetizers,Food,11
22,Chipotle Fish Pocket,Entrees,Food,9
22,Chix Cranberry Salad,Soups/Salads,Food,84
22,Chocolate Bar,Appetizers,Food,123
22,Cilantro Chix Quessadilla,Entrees,Food,3
22,Clam & Chorizo Hot Pot,Appetizers,Food,12
22,Classic Caesar,Soups/Salads,Food,42
22,Classic Martini Gin,Liquor,Alcohol,7
22,Classic Martini Vodka,Liquor,Alcohol,3
22,Coffee,Non Alc Beverage,Food,1046
22,Coffee and Doughnuts,Desserts,Food,5
22,Coffee muffin,Breakfast,Food,26
22,Continental Brunch,Breakfast,Food,1
22,Coolers,Coolers/Ciders,Alcohol,99
22,Coors Light,Bottled Beer,Alcohol,52
22,Corona,Bottled Beer,Alcohol,5
22,Cracked Frank's Member Sleeve,Draft Beer,Alcohol,66
22,Crantini,Liquor,Alcohol,2
22,Crown Royal,Liquor,Alcohol,5
22,Dark Rum,Liquor,Alcohol,1
22,DB Bombay Sapphire,Liquor,Alcohol,1
22,DB Caesar,Liquor,Alcohol,13
22,DB Crown Royal,Liquor,Alcohol,2
22,DB Dark Rum,Liquor,Alcohol,5
22,DB Drambuie,Liquor,Alcohol,1
22,DB Glenfiddich,Liquor,Alcohol,2
22,DB Glenlivet,Liquor,Alcohol,2
22,DB Grey Goose,Liquor,Alcohol,1
22,DB P'lyzer Vodka,Liquor,Alcohol,6
22,DB Rye,Liquor,Alcohol,2
22,DB Stoli,Liquor,Alcohol,3
22,DB Vodka,Liquor,Alcohol,2
22,DB WhiteRum,Liquor,Alcohol,2
22,Dbl Dewars,Liquor,Alcohol,2
22,Dbl Highballs,Liquor,Alcohol,7
22,Dessert $5,Desserts,Food,16
22,Dessert $6,Desserts,Food,11
22,Dewars,Liquor,Alcohol,2
22,Domestic Beer,Canned Beer,Alcohol,310
22,Drambuie,Liquor,Alcohol,3
22,Eaglehawk Shiraz,Wine,Alcohol,19
22,Espresso,Non Alc Beverage,Food,3
22,Event Buffet,Entrees,Food,7
22,Express Sandwich,Sandwiches,Food,100
22,Extra Cheese,Breakfast,Food,1
22,Feature Pitcher,Draft Beer,Alcohol,6
22,Fri Cheese Plate,Entrees,Food,1
22,Fruit Juices,Non Alc Beverage,Food,40
22,G2,Non Alc Beverage,Food,67
22,Gabbiano Pinot Grigio,Wine,Alcohol,3
22,Garlic Bread,Soups/Salads,Food,13
22,Garlic Herb Ribs,Appetizers,Food,31
22,Gatorade,Non Alc Beverage,Food,50
22,Gin,Liquor,Alcohol,22
22,Gl Beringer Zinfandel,Wine,Alcohol,3
22,Gl Lindemans Bin 45 Cabernet,Wine,Alcohol,33
22,Gl Lindemans Bin 65 Chard,Wine,Alcohol,16
22,Gl Linden Bay Merlot,Wine,Alcohol,44
22,GL Mezzamondo Negroamaro,Wine,Alcohol,3
22,Gl Naked Grape Pinot Grigio,Wine,Alcohol,76
22,GL Rosemnt Road R,Wine,Alcohol,14
22,Gl Rosemnt Road W,Wine,Alcohol,13
22,GlaEaglehawk Shiraz,Wine,Alcohol,8
22,GlaLager,Draft Beer,Alcohol,39
22,GlaLatour Ardeche,Wine,Alcohol,1
22,GlaPerrin Reserve,Wine,Alcohol,3
22,GlaRed Label Unwooded Chardonnay,Wine,Alcohol,2
22,GlaSumac Ridge Gewurztraminer,Wine,Alcohol,3
22,GlaWater,Non Alc Beverage,Food,14
22,Glawine,Wine,Alcohol,4
22,GlaWinter Ale,Draft Beer,Alcohol,42
22,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,9
22,Glenfiddich,Liquor,Alcohol,1
22,Glenlivet,Liquor,Alcohol,1
22,Gls. Eaglehawk Chardonay,Wine,Alcohol,12
22,Grand Marnier,Liquor,Alcohol,5
22,Greek Chicken Salad,Soups/Salads,Food,5
22,Greek Pizza,Entrees,Food,12
22,Grilled Chicken Clubhouse,Sandwiches,Food,163
22,Growers Apple,Coolers/Ciders,Alcohol,13
22,Growers Pear,Coolers/Ciders,Alcohol,10
22,Growers Pomegranate,Coolers/Ciders,Alcohol,5
22,Guinness,Draft Beer,Alcohol,25
22,Half Pound Wings,Appetizers,Food,25
22,Half Sandwich,Sandwiches,Food,37
22,Halibut & Chips,Entrees,Food,43
22,Hardy's Oomo Shiraz,Wine,Alcohol,1
22,Heineken,Bottled Beer,Alcohol,43
22,Herman's Dark Lager,Bottled Beer,Alcohol,5
22,Host Beer,Bottled Beer,Alcohol,22
22,Host Gl Wine,Wine,Alcohol,95
22,Host Import Gl,Wine,Alcohol,2
22,Host Premium,Bottled Beer,Alcohol,4
22,Host Premium Liq,Liquor,Alcohol,4
22,Hot Chocolate,Non Alc Beverage,Food,18
22,Hot Dog,Sandwiches,Food,237
22,Hummus & Flat Bread,Appetizers,Food,7
22,Ice Tea,Non Alc Beverage,Food,42
22,Inniskillan Pinot Noir,Wine,Alcohol,2
22,Jack Daniels,Liquor,Alcohol,1
22,Jackson Triggs Esprit Chard,Wine,Alcohol,2
22,Jackson Triggs Viogner,Wine,Alcohol,1
22,Jambalaya,Entrees,Food,20
22,Jameson,Liquor,Alcohol,2
22,Jug Lager,Draft Beer,Alcohol,28
22,Jug Winter Ale,Draft Beer,Alcohol,31
22,Juice,Non Alc Beverage,Food,89
22,Kids Chicken Fingers,Entrees,Food,5
22,Kids Grilled Cheese,Entrees,Food,2
22,Kids Pasta,Entrees,Food,3
22,Kim Crawford Sauvignon Blanc,Wine,Alcohol,2
22,Kokanee,Bottled Beer,Alcohol,32
22,Korean Beef Stirfry,Entrees,Food,7
22,Lamb Souvlaki,Entrees,Food,45
22,Large Pop,Non Alc Beverage,Food,814
22,Latour Bourgogne P Noir,Wine,Alcohol,1
22,Latte,Non Alc Beverage,Food,18
22,Lemonade,Non Alc Beverage,Food,15
22,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,3
22,Louis Latour LArdeche,Wine,Alcohol,4
22,Ltr Linden Bay Merlot,Wine,Alcohol,7
22,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,9
22,Margarita,Liquor,Alcohol,3
22,Margarita Night Sol,Bottled Beer,Alcohol,2
22,Margarita Special,Liquor,Alcohol,14
22,Mario's Vanilla Gelato,Desserts,Food,6
22,Matua Sav Blanc,Wine,Alcohol,3
22,Meal Size Garden Greens,Soups/Salads,Food,20
22,Meal Size Soup,Soups/Salads,Food,13
22,Mediterranean Chix Wrap,Burgers,Food,82
22,Mediterranean Pizza,Entrees,Food,14
22,Member House Wine,Wine,Alcohol,10
22,Member Jug,Draft Beer,Alcohol,10
22,Member Sleeve,Draft Beer,Alcohol,67
22,Milk,Non Alc Beverage,Food,6
22,Milkshake,Desserts,Food,3
22,Miller Genuine Draft,Canned Beer,Alcohol,18
22,Mini Liquor,Liquor,Alcohol,34
22,Mocha,Non Alc Beverage,Food,3
22,Mocktails,Non Alc Beverage,Food,6
22,Mother's Day Brunch,Entrees,Food,2
22,Motts Caesar,Coolers/Ciders,Alcohol,76
22,Muffin,Appetizers,Food,85
22,Mug Shandy,Draft Beer,Alcohol,6
22,N/A Punch,Non Alc Beverage,Food,1
22,Naked Grape Spritzer,Coolers/Ciders,Alcohol,5
22,Non-Alcoholic Beer,Non Alc Beverage,Food,9
22,NY Steak & Frites,Entrees,Food,29
22,Oban,Liquor,Alcohol,3
22,One Piece Halibut & Chips,Entrees,Food,11
22,Paralyzer Vodka,Liquor,Alcohol,3
22,Pasta Night $21.95,Entrees,Food,101
22,Penfolds Bin 2 Shiraz Mourvedre,Wine,Alcohol,2
22,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,6
22,Petalus Dosoyoos Larose,Wine,Alcohol,3
22,Phat Italian,Burgers,Food,17
22,Pint 1516 Lager,Draft Beer,Alcohol,186
22,Pint Black Lager,Draft Beer,Alcohol,44
22,Pint Race Rocks,Draft Beer,Alcohol,6
22,Pint Sleeman Honey,Draft Beer,Alcohol,117
22,Pint Winter Ale,Draft Beer,Alcohol,216
22,Pizza Margarita,Burgers,Food,48
22,PizzaThe Italian,Entrees,Food,79
22,Polar Bear,Liquor,Alcohol,2
22,Pound Wings,Appetizers,Food,30
22,Power Bar,Sandwiches,Food,15
22,Prawn Saganaki,Appetizers,Food,1
22,Premium Beer,Canned Beer,Alcohol,290
22,Premium Highball,Liquor,Alcohol,12
22,Premium Vodka Martini,Liquor,Alcohol,1
22,Prime Rib Burger,Burgers,Food,155
22,Pulled Pork Sandwich,Burgers,Food,26
22,Quails Gate Pinot Blanc,Wine,Alcohol,3
22,Ravenswood Zinfandel,Wine,Alcohol,4
22,Robert Mondavi Merlot,Wine,Alcohol,1
22,Rye,Liquor,Alcohol,6
22,Salmon Benedict,Breakfast,Food,5
22,San Pellegrino,Non Alc Beverage,Food,16
22,Sandwich,Sandwiches,Food,182
22,Sandwich ONLY,Sandwiches,Food,8
22,Sandwich to go,Sandwiches,Food,16
22,Sat Fish & Chip,Entrees,Food,4
22,Schooner Lager,Draft Beer,Alcohol,5
22,Schooner Pale,Draft Beer,Alcohol,3
22,Schooner Shaft Cream Ale,Draft Beer,Alcohol,2
22,Seafood Pappardelle,Entrees,Food,17
22,Seaview Brut Champagne,Wine,Alcohol,2
22,Shirley Temple,Non Alc Beverage,Food,2
22,Side Bacon,Breakfast,Food,2
22,Side Fruit,Breakfast,Food,3
22,Side of Fries,Appetizers,Food,16
22,Side Toast,Breakfast,Food,7
22,Sleeman HB Glass,Draft Beer,Alcohol,12
22,Sleeman Jugs,Draft Beer,Alcohol,8
22,Sleeman Schooner,Draft Beer,Alcohol,4
22,Smirnoff Ice,Coolers/Ciders,Alcohol,14
22,Smokie,Sandwiches,Food,27
22,Sol,Bottled Beer,Alcohol,38
22,Sorbet,Desserts,Food,4
22,Sour Apple Martini,Liquor,Alcohol,2
22,Spanish Coffee,Liquor,Alcohol,1
22,Sparkling Juice @ $ 12.00,Non Alc Beverage,Food,6
22,Special $21,Entrees,Food,2
22,Special $22,Entrees,Food,2
22,Special $9,Entrees,Food,3
22,Special 10.00,Entrees,Food,21
22,Special 11.00,Entrees,Food,7
22,Special 12.00,Entrees,Food,2
22,Special 17.00,Entrees,Food,2
22,Special 18.00,Entrees,Food,4
22,Special 19.00,Entrees,Food,2
22,Special 22.00,Entrees,Food,9
22,Special 8.00,Entrees,Food,6
22,Spiced Apple Crumble,Burgers,Food,2
22,Spicy Chicken Soba,Burgers,Food,35
22,Spicy Meat Pizza,Entrees,Food,6
22,Starter Classic Caesar,Soups/Salads,Food,14
22,Stella Artois,Bottled Beer,Alcohol,4
22,Sumac Ridge Sauvignon Blanc,Wine,Alcohol,2
22,Sumac Ridge Stellar Jay Brut,Wine,Alcohol,1
22,Sunday Caesar Feature,Liquor,Alcohol,5
22,Sundried Tomato Ravioli,Entrees,Food,4
22,Tapas Beef,Appetizers,Food,2
22,Tapas Chef Choice,Appetizers,Food,4
22,Tapas Chicken,Appetizers,Food,1
22,Tapas Seafood,Appetizers,Food,1
22,Tapas Vegetarian,Appetizers,Food,1
22,Tea,Non Alc Beverage,Food,101
22,Three Cheese Flatbread,Appetizers,Food,15
22,Thur Dry Rib,Appetizers,Food,9
22,Touraine Sauvignon,Wine,Alcohol,1
22,Tue Fish Taco,Entrees,Food,3
22,Ultimate Steak Sandwich,Sandwiches,Food,46
22,Valentines Dinner,Entrees,Food,3
22,Vegetable Spinach Ciabatta,Burgers,Food,66
22,Virgin Caesar,Non Alc Beverage,Food,8
22,Vodka,Liquor,Alcohol,36
22,Water-Bottle,Non Alc Beverage,Food,153
22,Wednesday Appy,Appetizers,Food,37
22,Wednesday Gl Wine,Wine,Alcohol,41
22,Wednesday Sleeve,Draft Beer,Alcohol,112
22,West Coast Seafood Salad,Soups/Salads,Food,25
22,White Rum,Liquor,Alcohol,20
22,Wine Spritzer,Wine,Alcohol,3
22,Wolf BlaDinner,Entrees,Food,2
22,Wolf BlaGold Cab Franc,Wine,Alcohol,2
22,Wolf BlaWine,Wine,Alcohol,2
22,WolfblaRed Label Cab Merlot,Wine,Alcohol,19
22,Yam Fries,Appetizers,Food,51
22,Yellowglen Pink for 2,Wine,Alcohol,3
22,Zed Sauvignon Blanc,Wine,Alcohol,2
23,$12 Express Lunch,Entrees,Food,42
23,$7 Martini Special,Liquor,Alcohol,3
23,* Course Break,Entrees,Food,40
23,* Don't Make,Appetizers,Food,49
23,* Fire Order,Food Modifiers,Food,27
23,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,3
23,1/2 Lindemans Bin 65 Chard,Wine,Alcohol,2
23,1/2 Sandwich,Sandwiches,Food,77
23,1/2L Eaglehawk Chard,Wine,Alcohol,1
23,1/2L Eaglehawk Shiraz,Wine,Alcohol,2
23,1/2L Linden Bay Merlot,Wine,Alcohol,7
23,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,15
23,1/2L Rosemnt Road R,Wine,Alcohol,11
23,1/2L Rosemnt Road W,Wine,Alcohol,1
23,1/2L WolfblaCab Merlot,Wine,Alcohol,2
23,2 Breakfast Sannys,Breakfast,Food,26
23,2 eggs and toast,Breakfast,Food,8
23,2 pc Snapper & Chips,Entrees,Food,5
23,3 Course Dinner Appy,Appetizers,Food,7
23,3 Course Dinner Dessert,Desserts,Food,4
23,3 Course Dinner Entree,Entrees,Food,10
23,4 Choice Tapas,Appetizers,Food,33
23,4 Pack Premium,Canned Beer,Alcohol,35
23,4oz  2 GlaWine,Wine,Alcohol,16
23,4oz Wine Glass,Wine,Alcohol,1
23,4pk Domestic Cans,Canned Beer,Alcohol,54
23,5 Pack Domestic,Canned Beer,Alcohol,19
23,5 Pack Premium,Canned Beer,Alcohol,18
23,50% off muffin,Appetizers,Food,7
23,50% off Sandwich,Sandwiches,Food,26
23,Add Chicken,Entrees,Food,10
23,Add Chicken,Soups/Salads,Food,11
23,Add Prawns,Entrees,Food,5
23,Add Sauteed Mushrooms,Entrees,Food,1
23,Appy Platter,Appetizers,Food,28
23,Artisan Greens Starter,Soups/Salads,Food,7
23,B 52 Coffee,Liquor,Alcohol,3
23,Bac. Pineapple,Coolers/Ciders,Alcohol,1
23,Bacardi,Liquor,Alcohol,5
23,Bag - Peanuts,Appetizers,Food,40
23,Bag of Chips,Appetizers,Food,144
23,Baileys Coffee,Liquor,Alcohol,13
23,Baileys Irish Cream,Liquor,Alcohol,5
23,Barbeque Chicken Pizza,Entrees,Food,12
23,Basket Fries,Appetizers,Food,12
23,Bayou Bourban Choc Torte,Desserts,Food,13
23,Beringer White Zinfandel,Wine,Alcohol,1
23,Bin end $17.95,Wine,Alcohol,5
23,Bin end $19.95,Wine,Alcohol,3
23,Bin end $21,Wine,Alcohol,7
23,Bin end $26,Wine,Alcohol,2
23,Bin end $27,Wine,Alcohol,1
23,Bin end $36,Wine,Alcohol,1
23,Bin end $70,Wine,Alcohol,2
23,Bin End 39.95,Wine,Alcohol,1
23,Black Lager Glass,Draft Beer,Alcohol,8
23,Bocconcini Salad,Burgers,Food,33
23,Bombay Sapphire,Liquor,Alcohol,3
23,Bottle La Veille Ferme,Wine,Alcohol,1
23,Bottle of Pop,Non Alc Beverage,Food,257
23,Bottle Rosemount Road Red,Wine,Alcohol,6
23,Bowl Chowder,Soups/Salads,Food,122
23,Bowl Soup,Soups/Salads,Food,122
23,Breakfast Sandw ONLY,Breakfast,Food,25
23,Breakfast Sandwich,Breakfast,Food,47
23,Brown Cow,Liquor,Alcohol,2
23,Brunch Eggs Benny,Breakfast,Food,24
23,Brunch Golfers,Breakfast,Food,38
23,Brunch Omelette,Breakfast,Food,17
23,Brunch Waffles,Breakfast,Food,5
23,Btl Banrock Station Unwood Chard,Wine,Alcohol,2
23,Btl Beringer Zinfan,Wine,Alcohol,1
23,BTL Jackson Triggs Pinot Noir,Wine,Alcohol,2
23,BTL Jackson Triggs Sav Blanc,Wine,Alcohol,2
23,BTL Mezzamondo Negroamaro,Wine,Alcohol,3
23,BTL Toasted Head Merlot,Wine,Alcohol,4
23,Btl Wolf BlaChard,Wine,Alcohol,2
23,Bucket of Sol,Bottled Beer,Alcohol,23
23,Budweiser,Bottled Beer,Alcohol,82
23,Butter Chicken,Entrees,Food,3
23,Caesar,Liquor,Alcohol,54
23,Cajun Chicken Spinach Salad,Soups/Salads,Food,11
23,Cajun Halibut Burger,Burgers,Food,35
23,Canadian,Bottled Beer,Alcohol,18
23,Cappuccino,Non Alc Beverage,Food,8
23,Captain Morgan Spice,Liquor,Alcohol,5
23,Cash Bar - Coolers,Coolers/Ciders,Alcohol,2
23,Cash Bar - Highball,Liquor,Alcohol,18
23,Cash Bar - Pop,Non Alc Beverage,Food,16
23,Cash Bar - Wine Gl,Wine,Alcohol,56
23,CASH Dom Beer,Bottled Beer,Alcohol,14
23,CASH Premium,Bottled Beer,Alcohol,3
23,Cassis,Liquor,Alcohol,2
23,Cedar Plank Salmon,Entrees,Food,2
23,Champagne & OJ,Liquor,Alcohol,5
23,Chili Lime Hummus,Appetizers,Food,11
23,Chipotle Fish Pocket,Entrees,Food,9
23,Chix Cranberry Salad,Soups/Salads,Food,84
23,Chocolate Bar,Appetizers,Food,123
23,Cilantro Chix Quessadilla,Entrees,Food,3
23,Clam & Chorizo Hot Pot,Appetizers,Food,12
23,Classic Caesar,Soups/Salads,Food,42
23,Classic Martini Gin,Liquor,Alcohol,7
23,Classic Martini Vodka,Liquor,Alcohol,3
23,Coffee,Non Alc Beverage,Food,1046
23,Coffee and Doughnuts,Desserts,Food,5
23,Coffee muffin,Breakfast,Food,26
23,Continental Brunch,Breakfast,Food,1
23,Coolers,Coolers/Ciders,Alcohol,99
23,Coors Light,Bottled Beer,Alcohol,52
23,Corona,Bottled Beer,Alcohol,5
23,Cracked Frank's Member Sleeve,Draft Beer,Alcohol,66
23,Crantini,Liquor,Alcohol,2
23,Crown Royal,Liquor,Alcohol,5
23,Dark Rum,Liquor,Alcohol,1
23,DB Bombay Sapphire,Liquor,Alcohol,1
23,DB Caesar,Liquor,Alcohol,13
23,DB Crown Royal,Liquor,Alcohol,2
23,DB Dark Rum,Liquor,Alcohol,5
23,DB Drambuie,Liquor,Alcohol,1
23,DB Glenfiddich,Liquor,Alcohol,2
23,DB Glenlivet,Liquor,Alcohol,2
23,DB Grey Goose,Liquor,Alcohol,1
23,DB P'lyzer Vodka,Liquor,Alcohol,6
23,DB Rye,Liquor,Alcohol,2
23,DB Stoli,Liquor,Alcohol,3
23,DB Vodka,Liquor,Alcohol,2
23,DB WhiteRum,Liquor,Alcohol,2
23,Dbl Dewars,Liquor,Alcohol,2
23,Dbl Highballs,Liquor,Alcohol,7
23,Dessert $5,Desserts,Food,16
23,Dessert $6,Desserts,Food,11
23,Dewars,Liquor,Alcohol,2
23,Domestic Beer,Canned Beer,Alcohol,310
23,Drambuie,Liquor,Alcohol,3
23,Eaglehawk Shiraz,Wine,Alcohol,19
23,Espresso,Non Alc Beverage,Food,3
23,Event Buffet,Entrees,Food,7
23,Express Sandwich,Sandwiches,Food,100
23,Extra Cheese,Breakfast,Food,1
23,Feature Pitcher,Draft Beer,Alcohol,6
23,Fri Cheese Plate,Entrees,Food,1
23,Fruit Juices,Non Alc Beverage,Food,40
23,G2,Non Alc Beverage,Food,67
23,Gabbiano Pinot Grigio,Wine,Alcohol,3
23,Garlic Bread,Soups/Salads,Food,13
23,Garlic Herb Ribs,Appetizers,Food,31
23,Gatorade,Non Alc Beverage,Food,50
23,Gin,Liquor,Alcohol,22
23,Gl Beringer Zinfandel,Wine,Alcohol,3
23,Gl Lindemans Bin 45 Cabernet,Wine,Alcohol,33
23,Gl Lindemans Bin 65 Chard,Wine,Alcohol,16
23,Gl Linden Bay Merlot,Wine,Alcohol,44
23,GL Mezzamondo Negroamaro,Wine,Alcohol,3
23,Gl Naked Grape Pinot Grigio,Wine,Alcohol,76
23,GL Rosemnt Road R,Wine,Alcohol,14
23,Gl Rosemnt Road W,Wine,Alcohol,13
23,GlaEaglehawk Shiraz,Wine,Alcohol,8
23,GlaLager,Draft Beer,Alcohol,39
23,GlaLatour Ardeche,Wine,Alcohol,1
23,GlaPerrin Reserve,Wine,Alcohol,3
23,GlaRed Label Unwooded Chardonnay,Wine,Alcohol,2
23,GlaSumac Ridge Gewurztraminer,Wine,Alcohol,3
23,GlaWater,Non Alc Beverage,Food,14
23,Glawine,Wine,Alcohol,4
23,GlaWinter Ale,Draft Beer,Alcohol,42
23,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,9
23,Glenfiddich,Liquor,Alcohol,1
23,Glenlivet,Liquor,Alcohol,1
23,Gls. Eaglehawk Chardonay,Wine,Alcohol,12
23,Grand Marnier,Liquor,Alcohol,5
23,Greek Chicken Salad,Soups/Salads,Food,5
23,Greek Pizza,Entrees,Food,12
23,Grilled Chicken Clubhouse,Sandwiches,Food,163
23,Growers Apple,Coolers/Ciders,Alcohol,13
23,Growers Pear,Coolers/Ciders,Alcohol,10
23,Growers Pomegranate,Coolers/Ciders,Alcohol,5
23,Guinness,Draft Beer,Alcohol,25
23,Half Pound Wings,Appetizers,Food,25
23,Half Sandwich,Sandwiches,Food,37
23,Halibut & Chips,Entrees,Food,43
23,Hardy's Oomo Shiraz,Wine,Alcohol,1
23,Heineken,Bottled Beer,Alcohol,43
23,Herman's Dark Lager,Bottled Beer,Alcohol,5
23,Host Beer,Bottled Beer,Alcohol,22
23,Host Gl Wine,Wine,Alcohol,95
23,Host Import Gl,Wine,Alcohol,2
23,Host Premium,Bottled Beer,Alcohol,4
23,Host Premium Liq,Liquor,Alcohol,4
23,Hot Chocolate,Non Alc Beverage,Food,18
23,Hot Dog,Sandwiches,Food,237
23,Hummus & Flat Bread,Appetizers,Food,7
23,Ice Tea,Non Alc Beverage,Food,42
23,Inniskillan Pinot Noir,Wine,Alcohol,2
23,Jack Daniels,Liquor,Alcohol,1
23,Jackson Triggs Esprit Chard,Wine,Alcohol,2
23,Jackson Triggs Viogner,Wine,Alcohol,1
23,Jambalaya,Entrees,Food,20
23,Jameson,Liquor,Alcohol,2
23,Jug Lager,Draft Beer,Alcohol,28
23,Jug Winter Ale,Draft Beer,Alcohol,31
23,Juice,Non Alc Beverage,Food,89
23,Kids Chicken Fingers,Entrees,Food,5
23,Kids Grilled Cheese,Entrees,Food,2
23,Kids Pasta,Entrees,Food,3
23,Kim Crawford Sauvignon Blanc,Wine,Alcohol,2
23,Kokanee,Bottled Beer,Alcohol,32
23,Korean Beef Stirfry,Entrees,Food,7
23,Lamb Souvlaki,Entrees,Food,45
23,Large Pop,Non Alc Beverage,Food,814
23,Latour Bourgogne P Noir,Wine,Alcohol,1
23,Latte,Non Alc Beverage,Food,18
23,Lemonade,Non Alc Beverage,Food,15
23,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,3
23,Louis Latour LArdeche,Wine,Alcohol,4
23,Ltr Linden Bay Merlot,Wine,Alcohol,7
23,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,9
23,Margarita,Liquor,Alcohol,3
23,Margarita Night Sol,Bottled Beer,Alcohol,2
23,Margarita Special,Liquor,Alcohol,14
23,Mario's Vanilla Gelato,Desserts,Food,6
23,Matua Sav Blanc,Wine,Alcohol,3
23,Meal Size Garden Greens,Soups/Salads,Food,20
23,Meal Size Soup,Soups/Salads,Food,13
23,Mediterranean Chix Wrap,Burgers,Food,82
23,Mediterranean Pizza,Entrees,Food,14
23,Member House Wine,Wine,Alcohol,10
23,Member Jug,Draft Beer,Alcohol,10
23,Member Sleeve,Draft Beer,Alcohol,67
23,Milk,Non Alc Beverage,Food,6
23,Milkshake,Desserts,Food,3
23,Miller Genuine Draft,Canned Beer,Alcohol,18
23,Mini Liquor,Liquor,Alcohol,34
23,Mocha,Non Alc Beverage,Food,3
23,Mocktails,Non Alc Beverage,Food,6
23,Mother's Day Brunch,Entrees,Food,2
23,Motts Caesar,Coolers/Ciders,Alcohol,76
23,Muffin,Appetizers,Food,85
23,Mug Shandy,Draft Beer,Alcohol,6
23,N/A Punch,Non Alc Beverage,Food,1
23,Naked Grape Spritzer,Coolers/Ciders,Alcohol,5
23,Non-Alcoholic Beer,Non Alc Beverage,Food,9
23,NY Steak & Frites,Entrees,Food,29
23,Oban,Liquor,Alcohol,3
23,One Piece Halibut & Chips,Entrees,Food,11
23,Paralyzer Vodka,Liquor,Alcohol,3
